Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	mm	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	1	2	3	4	5	6	7	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	68	69	70	71	72	93	94	96	99	100	110	111	112	113	114	115	116	125	126	127	128
882.000000	3	-0.633259	-29.914243	47.276223	-54.261910	28.092288	-53.956725	-3.181093	-2.572481	-2.174975	-1.739546	-1.276543	-1.000189	-0.737022	-0.503464	-0.234388	-0.151875	-0.083193	-0.066408	-3.963068	-4.308485	0.000000	-0.028794	0.007531	-0.073984	-0.022495	0.000847	-0.004085	0.062464	0.084951	-0.001673	0.001658	-215.798397	-187.887632	-174.614581	-182.822122	-164.151745	236.384526	224.319839	271.471325	258.797306	399.499170	214.055776	302.743719	318.076870	219.893044	-211.216612	0.000000
883.000000	3	-0.648518	-30.033265	47.281564	-54.231391	28.092288	-53.941465	-3.197661	-2.606781	-2.132328	-1.718070	-1.308725	-1.000189	-0.715659	-0.503464	-0.255696	-0.143666	-0.091513	-0.066408	-3.963068	-4.282214	0.002100	-0.028794	0.010042	-0.074797	-0.021662	0.000847	-0.003268	0.061631	0.082452	-0.001673	-0.000829	-211.277148	-195.516496	-171.563036	-188.850454	-154.997108	233.332980	228.841088	265.368233	255.783141	399.499170	223.098273	299.692174	318.076870	224.470363	-212.715495	0.000000
884.000000	3	-0.648518	-30.132450	47.281564	-54.200873	28.102969	-53.941465	-3.280502	-2.641081	-2.153652	-1.761022	-1.287271	-1.021699	-0.747703	-0.503464	-0.245042	-0.139561	-0.091513	-0.070559	-3.963068	-4.334756	-0.004199	-0.030488	0.010042	-0.073171	-0.021662	0.000000	-0.001634	0.064129	0.082452	-0.002510	-0.000829	-221.826728	-190.939178	-171.563036	-187.343371	-159.574426	236.384526	222.812757	266.894006	260.304389	399.499170	217.069942	304.269492	318.076870	224.470363	-214.214378	0.000000
885.000000	3	-0.663778	-30.231635	47.281564	-54.216132	28.102969	-53.910947	-3.263934	-2.641081	-2.153652	-1.696594	-1.297998	-0.989434	-0.758385	-0.492752	-0.245042	-0.147771	-0.079034	-0.066408	-4.013553	-4.387299	-0.002100	-0.030488	0.008368	-0.074797	-0.020829	0.000000	-0.002451	0.064129	0.079954	0.000837	-0.000829	-220.319646	-195.516496	-177.666127	-185.836288	-162.625972	242.487618	221.305674	271.471325	264.825638	407.128034	221.591190	314.949902	322.598119	224.470363	-214.214378	0.000000
886.000000	3	-0.625629	-30.291147	47.276223	-54.216132	28.102969	-54.689169	-3.247366	-2.743980	-2.153652	-1.761022	-1.287271	-1.021699	-0.737022	-0.503464	-0.255696	-0.147771	-0.079034	-0.066408	-4.013553	-4.361027	0.000000	-0.032182	0.004184	-0.074797	-0.020829	0.000000	-0.000817	0.062464	0.082452	0.000837	0.000000	-221.826728	-193.990723	-173.088808	-191.864620	-159.574426	239.436072	224.319839	272.997097	258.797306	410.179580	224.605356	310.372584	325.612285	222.944590	-218.711026	0.000000
887.000000	3	-0.640889	-30.430006	47.260201	-54.216132	28.097629	-53.941465	-3.280502	-2.675381	-2.153652	-1.761022	-1.297998	-1.000189	-0.747703	-0.524888	-0.255696	-0.151875	-0.079034	-0.062258	-4.064038	-4.308485	-0.002100	-0.032182	0.004184	-0.071545	-0.022495	-0.001694	0.000000	0.064962	0.082452	0.000000	-0.000829	-220.319646	-190.939178	-176.140354	-193.371702	-162.625972	240.961845	225.826922	276.048643	264.825638	411.705353	221.591190	313.424130	327.119368	227.521908	-211.216612	0.000000
888.000000	3	-0.625629	-30.529191	47.265542	-54.231391	28.092288	-53.941465	-3.280502	-2.709680	-2.238945	-1.803974	-1.330180	-1.000189	-0.758385	-0.514176	-0.287658	-0.139561	-0.079034	-0.066408	-4.013553	-4.334756	0.000000	-0.032182	0.004184	-0.073984	-0.019996	-0.000847	-0.003268	0.061631	0.082452	-0.001673	0.000829	-221.826728	-190.939178	-174.614581	-190.357537	-159.574426	248.590709	227.334005	271.471325	266.332721	410.179580	220.084108	313.424130	328.626450	227.521908	-218.711026	0.000000
889.000000	3	-0.640889	-30.568865	47.265542	-54.231391	28.097629	-53.956725	-3.313639	-2.709680	-2.196298	-1.761022	-1.297998	-1.032453	-0.737022	-0.503464	-0.277004	-0.147771	-0.079034	-0.058107	-4.038795	-4.413570	-0.002100	-0.032182	0.004184	-0.073984	-0.021662	-0.000847	-0.003268	0.063297	0.081619	-0.002510	0.001658	-221.826728	-190.939178	-171.563036	-191.864620	-165.677518	248.590709	225.826922	274.522870	266.332721	410.179580	227.619522	307.321038	330.133533	227.521908	-215.713261	0.000000
890.000000	3	-0.656148	-30.707724	47.270882	-54.246651	28.108310	-53.926206	-3.346775	-2.641081	-2.174975	-1.761022	-1.308725	-1.032453	-0.747703	-0.524888	-0.255696	-0.143666	-0.083193	-0.062258	-4.064038	-4.439841	-0.002100	-0.032182	0.005021	-0.073171	-0.022495	-0.002541	-0.001634	0.065795	0.081619	-0.001673	-0.001658	-221.826728	-203.145361	-174.614581	-191.864620	-167.203291	245.539163	231.855254	274.522870	264.825638	413.231125	226.112439	316.475675	330.133533	232.099227	-214.214378	0.000000
891.000000	3	-0.618000	-30.846583	47.276223	-54.231391	28.102969	-53.926206	-3.330207	-2.641081	-2.153652	-1.761022	-1.319452	-1.032453	-0.747703	-0.535600	-0.266350	-0.147771	-0.083193	-0.066408	-4.089280	-4.492383	-0.002100	-0.033029	0.004184	-0.077236	-0.019996	0.000000	-0.001634	0.064129	0.082452	0.000000	-0.001658	-220.319646	-195.516496	-177.666127	-193.371702	-165.677518	250.116482	228.841088	276.048643	266.332721	416.282671	229.126605	318.001448	336.161865	230.573454	-217.212144	0.000000
892.000000	3	-0.625629	-30.945769	47.281564	-54.246651	28.108310	-53.971984	-3.346775	-2.778280	-2.217621	-1.803974	-1.351634	-1.053963	-0.769066	-0.524888	-0.266350	-0.160085	-0.083193	-0.058107	-4.139765	-4.492383	0.000000	-0.031335	0.006695	-0.086992	-0.019163	0.000000	-0.004902	0.063297	0.084118	-0.000837	0.000829	-223.333811	-203.145361	-176.140354	-196.385868	-170.254836	250.116482	236.376502	279.100189	270.853969	416.282671	227.619522	314.949902	330.133533	233.625000	-215.713261	0.000000
893.000000	3	-0.640889	-31.044954	47.265542	-54.261910	28.108310	-53.926206	-3.379911	-2.812580	-2.260268	-1.825449	-1.351634	-1.053963	-0.769066	-0.514176	-0.277004	-0.151875	-0.087353	-0.070559	-4.139765	-4.466112	-0.004199	-0.033029	0.005021	-0.086179	-0.022495	0.001694	-0.001634	0.068294	0.082452	0.000000	0.000000	-224.840894	-198.568042	-176.140354	-196.385868	-171.780609	251.642255	233.362337	283.677508	270.853969	419.334217	232.140770	319.527221	336.161865	233.625000	-224.706558	0.000000
894.000000	3	-0.633259	-31.104465	47.276223	-54.231391	28.113651	-53.895688	-3.396480	-2.743980	-2.196298	-1.782498	-1.340907	-1.096982	-0.779748	-0.524888	-0.255696	-0.151875	-0.087353	-0.066408	-4.165007	-4.518655	-0.002100	-0.033876	0.004184	-0.086179	-0.021662	0.000000	-0.000817	0.069127	0.084118	0.000000	-0.001658	-224.840894	-198.568042	-182.243446	-191.864620	-168.729064	254.693801	231.855254	277.574416	273.868135	419.334217	229.126605	327.156085	337.668948	232.099227	-221.708792	0.000000
895.000000	3	-0.625629	-31.084628	47.276223	-54.216132	28.113651	-53.956725	-3.413048	-2.709680	-2.260268	-1.782498	-1.351634	-1.064718	-0.769066	-0.546312	-0.255696	-0.143666	-0.087353	-0.070559	-4.114523	-4.518655	-0.004199	-0.033876	0.004184	-0.087805	-0.022495	0.000000	-0.002451	0.069127	0.080786	0.000837	-0.002488	-227.855060	-200.093815	-177.666127	-194.878785	-170.254836	260.796892	231.855254	280.625962	275.375218	417.808444	232.140770	319.527221	334.654782	235.150773	-214.214378	0.000000
896.000000	3	-0.633259	-31.025117	47.286905	-54.231391	28.102969	-53.926206	-3.379911	-2.778280	-2.238945	-1.825449	-1.373089	-1.053963	-0.758385	-0.535600	-0.266350	-0.147771	-0.095672	-0.062258	-4.190250	-4.518655	-0.002100	-0.033029	0.004184	-0.086179	-0.024162	0.000000	-0.000817	0.069959	0.083285	0.000837	-0.000829	-229.362143	-195.516496	-174.614581	-196.385868	-167.203291	263.848438	230.348171	276.048643	273.868135	417.808444	229.126605	322.578767	339.176030	235.150773	-220.209909	0.000000
897.000000	3	-0.625629	-30.945769	47.270882	-54.231391	28.097629	-53.941465	-3.396480	-2.709680	-2.302915	-1.825449	-1.351634	-1.075472	-0.779748	-0.546312	-0.298312	-0.151875	-0.070714	-0.062258	-4.165007	-4.466112	-0.004199	-0.033029	0.003347	-0.088618	-0.021662	0.000847	0.000000	0.069959	0.082452	-0.002510	0.000000	-224.840894	-195.516496	-179.191900	-191.864620	-165.677518	262.322665	233.362337	280.625962	273.868135	419.334217	229.126605	322.578767	334.654782	232.099227	-220.209909	0.000000
898.000000	3	-0.625629	-30.886258	47.276223	-54.216132	28.108310	-53.941465	-3.396480	-2.709680	-2.238945	-1.825449	-1.383816	-1.075472	-0.769066	-0.546312	-0.287658	-0.147771	-0.091513	-0.066408	-4.165007	-4.518655	-0.004199	-0.033876	0.004184	-0.086179	-0.022495	-0.000847	-0.004902	0.070792	0.084118	-0.001673	-0.001658	-227.855060	-200.093815	-177.666127	-190.357537	-167.203291	257.745346	231.855254	280.625962	275.375218	419.334217	233.647853	319.527221	337.668948	232.099227	-221.708792	0.000000
899.000000	3	-0.640889	-30.886258	47.270882	-54.231391	28.118992	-53.941465	-3.413048	-2.743980	-2.196298	-1.803974	-1.373089	-1.086227	-0.758385	-0.524888	-0.277004	-0.147771	-0.083193	-0.070559	-4.190250	-4.518655	-0.002100	-0.033029	0.006695	-0.086992	-0.021662	-0.001694	0.000000	0.069959	0.080786	-0.002510	0.000000	-223.333811	-201.619588	-174.614581	-199.400034	-167.203291	260.796892	231.855254	277.574416	275.375218	422.385763	232.140770	325.630313	333.147699	233.625000	-221.708792	0.000000
900.000000	3	-0.640889	-30.826746	47.270882	-54.231391	28.102969	-53.926206	-3.413048	-2.709680	-2.217621	-1.825449	-1.362362	-1.064718	-0.790429	-0.567736	-0.287658	-0.155980	-0.083193	-0.070559	-4.114523	-4.518655	-0.004199	-0.033876	0.003347	-0.086179	-0.023328	-0.001694	0.000000	0.069959	0.081619	-0.002510	-0.002488	-224.840894	-195.516496	-176.140354	-190.357537	-164.151745	265.374211	231.855254	282.151735	275.375218	420.859990	229.126605	321.052994	339.176030	236.676546	-220.209909	0.000000
901.000000	3	-0.648518	-30.767235	47.276223	-54.216132	28.113651	-53.910947	-3.396480	-2.743980	-2.238945	-1.825449	-1.383816	-1.053963	-0.779748	-0.557024	-0.255696	-0.155980	-0.091513	-0.066408	-4.190250	-4.544926	0.000000	-0.032182	0.004184	-0.087805	-0.019996	0.000847	-0.001634	0.067461	0.081619	-0.001673	0.000829	-226.347977	-204.671134	-176.140354	-194.878785	-170.254836	266.899984	233.362337	280.625962	275.375218	417.808444	229.126605	319.527221	334.654782	232.099227	-217.212144	0.000000
902.000000	3	-0.648518	-30.707724	47.276223	-54.231391	28.108310	-53.941465	-3.396480	-2.675381	-2.260268	-1.803974	-1.383816	-1.064718	-0.790429	-0.546312	-0.277004	-0.155980	-0.079034	-0.066408	-4.089280	-4.518655	0.000000	-0.033029	0.005021	-0.085366	-0.022495	0.001694	0.000817	0.067461	0.084118	-0.000837	0.002488	-227.855060	-200.093815	-179.191900	-199.400034	-167.203291	265.374211	233.362337	280.625962	272.361052	419.334217	230.633688	325.630313	333.147699	235.150773	-220.209909	0.000000
903.000000	3	-0.656148	-30.410169	47.254860	-54.200873	28.113651	-53.941465	-3.413048	-2.709680	-2.260268	-1.803974	-1.383816	-1.064718	-0.769066	-0.557024	-0.255696	-0.151875	-0.091513	-0.078860	-4.064038	-4.544926	0.002100	-0.033029	0.003347	-0.085366	-0.021662	0.000000	-0.001634	0.069959	0.084951	0.000000	0.000000	-221.826728	-197.042269	-182.243446	-193.371702	-168.729064	265.374211	230.348171	276.048643	273.868135	420.859990	229.126605	319.527221	337.668948	235.150773	-220.209909	0.000000
904.000000	3	-0.648518	-30.132450	47.265542	-54.231391	28.113651	-53.926206	-3.429616	-2.778280	-2.217621	-1.825449	-1.383816	-1.053963	-0.779748	-0.535600	-0.255696	-0.168294	-0.083193	-0.074709	-4.114523	-4.492383	-0.002100	-0.033876	0.004184	-0.086179	-0.020829	0.001694	-0.001634	0.069127	0.081619	-0.000837	-0.001658	-223.333811	-198.568042	-183.769219	-194.878785	-167.203291	266.899984	224.319839	280.625962	273.868135	411.705353	227.619522	314.949902	334.654782	232.099227	-221.708792	0.000000
905.000000	3	-0.679037	-29.914243	47.265542	-54.231391	28.108310	-53.910947	-3.396480	-2.743980	-2.281591	-1.846925	-1.394543	-1.053963	-0.801111	-0.524888	-0.277004	-0.160085	-0.095672	-0.062258	-4.114523	-4.544926	0.006299	-0.033876	0.003347	-0.086179	-0.022495	0.000000	-0.001634	0.069127	0.082452	-0.002510	-0.001658	-215.798397	-187.887632	-179.191900	-193.371702	-161.100199	262.322665	233.362337	274.522870	272.361052	410.179580	227.619522	310.372584	331.640616	229.047681	-214.214378	0.000000
906.000000	3	-0.633259	-29.577013	47.260201	-54.216132	28.118992	-53.926206	-3.396480	-2.743980	-2.260268	-1.803974	-1.373089	-1.043208	-0.779748	-0.546312	-0.287658	-0.168294	-0.091513	-0.062258	-4.114523	-4.466112	-0.002100	-0.033029	0.003347	-0.086992	-0.021662	0.000847	0.000000	0.071625	0.082452	0.000000	0.000829	-224.840894	-190.939178	-177.666127	-190.357537	-162.625972	265.374211	227.334005	272.997097	275.375218	410.179580	229.126605	313.424130	322.598119	224.470363	-211.216612	0.000000
907.000000	3	-0.663778	-29.378643	47.254860	-54.246651	28.113651	-53.910947	-3.413048	-2.709680	-2.217621	-1.825449	-1.415998	-1.053963	-0.758385	-0.514176	-0.287658	-0.151875	-0.087353	-0.062258	-4.089280	-4.413570	0.000000	-0.032182	0.002510	-0.086179	-0.019163	-0.001694	-0.001634	0.069959	0.083285	0.000837	-0.000829	-214.291314	-192.464951	-177.666127	-190.357537	-162.625972	262.322665	224.319839	269.945552	269.346886	411.705353	232.140770	308.846811	325.612285	229.047681	-214.214378	0.000000
908.000000	3	-0.648518	-29.219947	47.260201	-54.231391	28.113651	-53.926206	-3.379911	-2.743980	-2.217621	-1.803974	-1.373089	-1.064718	-0.790429	-0.524888	-0.266350	-0.155980	-0.091513	-0.066408	-4.114523	-4.518655	-0.002100	-0.032182	0.003347	-0.085366	-0.019996	0.000847	-0.002451	0.071625	0.084118	-0.000837	-0.001658	-217.305480	-193.990723	-179.191900	-191.864620	-162.625972	254.693801	222.812757	269.945552	269.346886	405.602261	227.619522	311.898357	325.612285	225.996136	-211.216612	0.000000
909.000000	3	-0.633259	-29.001740	47.260201	-54.261910	28.118992	-53.910947	-3.413048	-2.709680	-2.281591	-1.846925	-1.383816	-1.064718	-0.790429	-0.535600	-0.298312	-0.155980	-0.083193	-0.070559	-4.139765	-4.439841	0.002100	-0.032182	0.005021	-0.085366	-0.019996	0.002541	-0.001634	0.069959	0.083285	0.001673	0.000000	-211.277148	-186.361859	-174.614581	-194.878785	-161.100199	257.745346	222.812757	274.522870	273.868135	404.076488	227.619522	307.321038	321.091036	232.099227	-212.715495	0.000000
910.000000	3	-0.648518	-28.783532	47.254860	-54.231391	28.124332	-53.910947	-3.413048	-2.709680	-2.260268	-1.868401	-1.373089	-1.086227	-0.790429	-0.535600	-0.277004	-0.155980	-0.083193	-0.070559	-4.089280	-4.466112	0.000000	-0.033029	0.005858	-0.085366	-0.021662	0.000847	-0.002451	0.070792	0.082452	0.000000	-0.000829	-215.798397	-187.887632	-171.563036	-188.850454	-158.048653	253.168028	222.812757	272.997097	269.346886	405.602261	220.084108	307.321038	315.062705	224.470363	-214.214378	0.000000
911.000000	3	-0.640889	-28.624836	47.254860	-54.231391	28.118992	-53.895688	-3.413048	-2.709680	-2.217621	-1.803974	-1.373089	-1.064718	-0.790429	-0.524888	-0.287658	-0.151875	-0.091513	-0.078860	-4.114523	-4.439841	-0.004199	-0.030488	0.004184	-0.086179	-0.021662	0.000847	-0.002451	0.069959	0.084118	0.001673	0.000829	-217.305480	-183.310313	-173.088808	-190.357537	-161.100199	257.745346	222.812757	268.419779	266.332721	404.076488	221.591190	307.321038	316.569788	222.944590	-214.214378	0.000000
912.000000	3	-0.640889	-28.446303	47.254860	-54.200873	28.145695	-53.941465	-3.396480	-2.641081	-2.302915	-1.782498	-1.373089	-1.053963	-0.769066	-0.557024	-0.287658	-0.151875	-0.083193	-0.078860	-4.013553	-4.439841	-0.004199	-0.031335	0.004184	-0.084553	-0.021662	0.001694	-0.004085	0.070792	0.084951	0.001673	-0.000829	-212.784231	-184.836086	-176.140354	-190.357537	-161.100199	254.693801	216.784425	269.945552	264.825638	396.447624	223.098273	302.743719	318.076870	218.367271	-209.717729	0.000000
913.000000	3	-0.640889	-28.307443	47.254860	-54.231391	28.140355	-53.910947	-3.413048	-2.675381	-2.217621	-1.825449	-1.373089	-1.053963	-0.769066	-0.546312	-0.287658	-0.151875	-0.095672	-0.070559	-4.013553	-4.466112	-0.002100	-0.030488	0.005858	-0.086992	-0.020829	0.000000	-0.001634	0.072458	0.082452	0.001673	0.001658	-211.277148	-183.310313	-174.614581	-185.836288	-161.100199	254.693801	219.798591	265.368233	270.853969	396.447624	221.591190	304.269492	316.569788	219.893044	-209.717729	0.000000
914.000000	3	-0.625629	-28.148747	47.238838	-54.216132	28.135014	-53.910947	-3.413048	-2.641081	-2.260268	-1.846925	-1.362362	-1.064718	-0.769066	-0.524888	-0.266350	-0.151875	-0.087353	-0.070559	-4.038795	-4.439841	-0.002100	-0.029641	0.004184	-0.085366	-0.019163	0.003388	-0.004085	0.070792	0.084951	0.000837	0.002488	-208.262983	-187.887632	-168.511490	-188.850454	-158.048653	250.116482	224.319839	266.894006	266.332721	391.870305	221.591190	301.217946	310.541456	219.893044	-211.216612	0.000000
915.000000	3	-0.633259	-27.970214	47.244179	-54.246651	28.135014	-53.880428	-3.413048	-2.641081	-2.281591	-1.782498	-1.373089	-1.064718	-0.758385	-0.524888	-0.308966	-0.151875	-0.083193	-0.066408	-4.114523	-4.439841	-0.004199	-0.030488	0.004184	-0.085366	-0.021662	0.000000	-0.004085	0.070792	0.084118	0.003346	0.001658	-206.755900	-187.887632	-168.511490	-187.343371	-159.574426	251.642255	222.812757	263.842460	260.304389	391.870305	218.577025	296.640628	315.062705	218.367271	-211.216612	0.000000
916.000000	3	-0.618000	-27.791681	47.265542	-54.231391	28.135014	-53.910947	-3.413048	-2.641081	-2.238945	-1.825449	-1.373089	-1.086227	-0.779748	-0.514176	-0.277004	-0.151875	-0.079034	-0.062258	-4.064038	-4.413570	-0.004199	-0.031335	0.005858	-0.086179	-0.019163	-0.000847	-0.003268	0.074124	0.086616	0.004183	0.001658	-209.770066	-175.681449	-168.511490	-182.822122	-154.997108	250.116482	216.784425	265.368233	257.290223	385.767214	215.562859	301.217946	312.048539	216.841498	-208.218846	0.000000
917.000000	3	-0.633259	-27.652821	47.249519	-54.231391	28.129673	-53.941465	-3.429616	-2.675381	-2.260268	-1.825449	-1.383816	-1.075472	-0.779748	-0.524888	-0.298312	-0.164190	-0.087353	-0.066408	-4.139765	-4.387299	-0.004199	-0.033029	0.006695	-0.085366	-0.019996	0.000847	-0.004902	0.069959	0.084118	0.001673	0.000829	-209.770066	-181.784540	-166.985717	-188.850454	-159.574426	254.693801	221.305674	260.790914	261.811472	384.241441	217.069942	299.692174	309.034373	218.367271	-205.221081	0.000000
918.000000	3	-0.618000	-27.454451	47.228156	-54.261910	28.140355	-53.910947	-3.413048	-2.641081	-2.217621	-1.825449	-1.383816	-1.053963	-0.769066	-0.503464	-0.277004	-0.151875	-0.087353	-0.070559	-4.114523	-4.413570	-0.006299	-0.029641	0.005858	-0.085366	-0.021662	0.001694	-0.003268	0.070792	0.082452	0.005019	-0.000829	-203.741734	-181.784540	-166.985717	-188.850454	-159.574426	251.642255	213.770259	262.316687	255.783141	381.189895	220.084108	295.114855	313.555622	212.264180	-208.218846	0.000000
919.000000	3	-0.618000	-27.295755	47.233497	-54.246651	28.145695	-53.865169	-3.413048	-2.606781	-2.174975	-1.803974	-1.373089	-1.075472	-0.769066	-0.514176	-0.298312	-0.151875	-0.083193	-0.070559	-4.114523	-4.387299	-0.004199	-0.030488	0.004184	-0.085366	-0.019163	0.001694	-0.001634	0.073291	0.083285	0.001673	0.001658	-202.234651	-175.681449	-165.459944	-185.836288	-154.997108	253.168028	218.291508	260.790914	251.261892	384.241441	217.069942	292.063309	309.034373	218.367271	-208.218846	0.000000
920.000000	3	-0.648518	-27.137059	47.238838	-54.231391	28.140355	-53.926206	-3.413048	-2.641081	-2.260268	-1.825449	-1.362362	-1.086227	-0.758385	-0.535600	-0.287658	-0.160085	-0.087353	-0.066408	-4.038795	-4.413570	-0.008399	-0.030488	0.004184	-0.084553	-0.020829	0.002541	-0.002451	0.073291	0.084951	0.004183	-0.000829	-203.741734	-181.784540	-165.459944	-181.315040	-158.048653	245.539163	213.770259	257.739369	254.276058	381.189895	220.084108	295.114855	306.020208	210.738407	-208.218846	0.000000
921.000000	3	-0.633259	-26.958525	47.233497	-54.246651	28.140355	-53.941465	-3.413048	-2.606781	-2.238945	-1.803974	-1.383816	-1.064718	-0.769066	-0.535600	-0.266350	-0.151875	-0.087353	-0.066408	-4.013553	-4.413570	-0.004199	-0.032182	0.005021	-0.086179	-0.021662	0.000847	0.000817	0.070792	0.086616	0.003346	0.000000	-211.277148	-181.784540	-168.511490	-179.807957	-156.522881	248.590709	216.784425	253.162050	257.290223	387.292987	212.548693	289.011763	304.513125	207.686861	-203.722198	0.000000
922.000000	3	-0.633259	-26.760155	47.238838	-54.246651	28.135014	-53.910947	-3.413048	-2.641081	-2.260268	-1.868401	-1.373089	-1.075472	-0.801111	-0.524888	-0.266350	-0.151875	-0.083193	-0.066408	-4.089280	-4.361027	-0.004199	-0.032182	0.004184	-0.087805	-0.020829	0.000000	-0.001634	0.072458	0.085784	0.003346	0.001658	-203.741734	-181.784540	-159.356852	-184.329205	-151.945562	247.064936	215.277342	257.739369	254.276058	376.612576	211.041610	292.063309	303.006042	213.789953	-205.221081	0.000000
923.000000	3	-0.625629	-26.561785	47.233497	-54.231391	28.145695	-53.910947	-3.413048	-2.709680	-2.196298	-1.846925	-1.373089	-1.086227	-0.769066	-0.524888	-0.266350	-0.151875	-0.091513	-0.066408	-4.013553	-4.334756	-0.004199	-0.031335	0.006695	-0.085366	-0.020829	0.000847	-0.001634	0.071625	0.086616	0.000837	0.003317	-202.234651	-174.155676	-168.511490	-182.822122	-151.945562	245.539163	212.263177	248.584731	257.290223	375.086803	211.041610	290.537536	303.006042	210.738407	-205.221081	0.000000
924.000000	3	-0.633259	-26.482437	47.238838	-54.231391	28.151036	-53.926206	-3.413048	-2.641081	-2.260268	-1.825449	-1.394543	-1.075472	-0.790429	-0.535600	-0.266350	-0.151875	-0.091513	-0.070559	-3.988310	-4.361027	-0.004199	-0.030488	0.006695	-0.085366	-0.019996	0.000000	-0.003268	0.071625	0.086616	0.000000	0.001658	-202.234651	-174.155676	-163.934171	-181.315040	-150.419789	247.064936	213.770259	257.739369	251.261892	375.086803	206.520362	290.537536	299.991876	207.686861	-206.719964	0.000000
925.000000	3	-0.625629	-26.284066	47.228156	-54.261910	28.140355	-53.956725	-3.396480	-2.675381	-2.281591	-1.803974	-1.373089	-1.075472	-0.801111	-0.514176	-0.266350	-0.147771	-0.083193	-0.058107	-4.013553	-4.334756	-0.002100	-0.029641	0.004184	-0.085366	-0.022495	0.001694	-0.001634	0.072458	0.084951	-0.000837	0.000829	-199.220486	-178.732995	-157.831080	-184.329205	-156.522881	239.436072	213.770259	253.162050	248.247726	372.035258	211.041610	278.331353	301.498959	204.635315	-202.223315	0.000000
926.000000	3	-0.625629	-26.125370	47.233497	-54.246651	28.129673	-53.926206	-3.413048	-2.675381	-2.238945	-1.761022	-1.383816	-1.086227	-0.801111	-0.557024	-0.287658	-0.160085	-0.095672	-0.070559	-3.937825	-4.282214	-0.008399	-0.030488	0.005021	-0.086179	-0.019996	0.001694	0.000000	0.074124	0.084951	0.000000	0.002488	-202.234651	-174.155676	-165.459944	-179.807957	-150.419789	245.539163	209.249011	250.110504	254.276058	376.612576	214.055776	285.960218	296.977710	207.686861	-202.223315	0.000000
927.000000	3	-0.633259	-25.946837	47.222816	-54.246651	28.145695	-53.895688	-3.429616	-2.675381	-2.238945	-1.782498	-1.373089	-1.053963	-0.779748	-0.546312	-0.277004	-0.147771	-0.074874	-0.066408	-4.013553	-4.255942	-0.002100	-0.029641	0.003347	-0.085366	-0.019996	0.000847	-0.002451	0.071625	0.083285	0.000837	0.000000	-203.741734	-172.629903	-160.882625	-184.329205	-151.945562	245.539163	207.741928	248.584731	246.740643	372.035258	208.027445	284.434445	298.484793	207.686861	-200.724432	0.000000
928.000000	3	-0.633259	-25.827815	47.222816	-54.231391	28.145695	-53.895688	-3.413048	-2.709680	-2.217621	-1.782498	-1.362362	-1.075472	-0.790429	-0.546312	-0.277004	-0.147771	-0.087353	-0.070559	-4.013553	-4.308485	-0.004199	-0.029641	0.004184	-0.085366	-0.018329	0.001694	-0.000817	0.071625	0.083285	0.000000	0.003317	-199.220486	-177.207222	-157.831080	-178.300874	-159.574426	244.013390	207.741928	253.162050	246.740643	370.509485	206.520362	282.908672	292.456462	203.109542	-199.225549	0.000000
929.000000	3	-0.618000	-25.609607	47.233497	-54.231391	28.156377	-53.880428	-3.379911	-2.743980	-2.174975	-1.761022	-1.351634	-1.075472	-0.769066	-0.557024	-0.277004	-0.160085	-0.083193	-0.066408	-3.937825	-4.255942	-0.010498	-0.032182	0.004184	-0.085366	-0.021662	0.001694	0.000817	0.074957	0.084118	0.000000	0.002488	-199.220486	-174.155676	-162.408398	-179.807957	-151.945562	244.013390	206.234845	250.110504	248.247726	368.983712	205.013279	285.960218	292.456462	204.635315	-199.225549	0.000000
